appid,tfidf_action,tfidf_adventure,tfidf_based,tfidf_battle,tfidf_build,tfidf_character,tfidf_characters,tfidf_choose,tfidf_combat,tfidf_create,tfidf_different,tfidf_discover,tfidf_enemies,tfidf_experience,tfidf_explore,tfidf_features,tfidf_fight,tfidf_friends,tfidf_game,tfidf_gameplay,tfidf_games,tfidf_help,tfidf_items,tfidf_just,tfidf_level,tfidf_levels,tfidf_life,tfidf_like,tfidf_make,tfidf_mode,tfidf_music,tfidf_need,tfidf_new,tfidf_play,tfidf_player,tfidf_players,tfidf_power,tfidf_puzzle,tfidf_puzzles,tfidf_set,tfidf_skills,tfidf_story,tfidf_style,tfidf_time,tfidf_unique,tfidf_unlock,tfidf_use,tfidf_way,tfidf_weapons,tfidf_world
743450,0.0,0.14615632684492244,0.0,0.0,0.0,0.0,0.31519879736483336,0.1683028085176675,0.0,0.0,0.0,0.16561033368580969,0.0,0.13307069235417754,0.0,0.0,0.2860239241316757,0.40472038806991223,0.0753880679815962,0.0,0.0,0.0,0.17971844304350762,0.2565760988922434,0.0,0.0,0.15388595123675441,0.2333065974232545,0.23145748371990368,0.0,0.0,0.0,0.0,0.2813387062427214,0.15831618405206546,0.0,0.0,0.0,0.0,0.2775892584843056,0.0,0.0,0.16808289121552952,0.0,0.0,0.16663709436591476,0.0,0.1329079681002372,0.0,0.2641305746561127
776490,0.0,0.0,0.0,0.0,0.0,0.0,0.38761803805400086,0.0,0.21922811374454101,0.0,0.15941061330744025,0.0,0.3977432172295224,0.16364466211179987,0.35831536716334966,0.12981562074929967,0.351740023233972,0.0,0.25882131453638363,0.0,0.18540589916360387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22893083880781442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2531145158828108,0.149287179052108,0.0,0.17057386422894394,0.0,0.0,0.230467027393518
3146520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35370726317609097,0.0,0.0,0.0,0.0,0.0,0.0,0.652238669714693,0.121493788358849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3730119008753819,0.0,0.0,0.0,0.3000104158978333,0.45339940588144334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4992949222148217,0.0,0.418441395515344,0.0,0.0,0.0,0.0,0.4172297608897294,0.0,0.3824395768406283,0.0,0.0,0.0,0.0,0.0,0.3272171003732382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38496707013309217,0.0,0.0,0.0
1859910,0.1762319759551654,0.0,0.35971830063777965,0.32425864287730777,0.0,0.0,0.0,0.30694855089334094,0.40298468721485703,0.0,0.1396295433999487,0.0,0.16600862631007407,0.0,0.0,0.0,0.18196470652949903,0.0,0.08120487944278412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16575952206613653,0.0,0.0,0.16979945504404298,0.0,0.0,0.0,0.26651226180149845,0.0,0.2762213890945332,0.0,0.0,0.0,0.17659868176825713,0.0,0.28497124421243186,0.0,0.13094304190210077,0.1307623138386064,0.0,0.0,0.0,0.0,0.20186865313439223
233980,0.0,0.3635181112712235,0.0,0.0,0.0,0.2502502699515173,0.0,0.0,0.0,0.2518275141269916,0.19041954670249803,0.24327705722860496,0.22639397509252548,0.0,0.20395178797489588,0.0,0.0,0.0,0.18750422015007362,0.0,0.0,0.0,0.0,0.22260514992061184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39376194963723926,0.0,0.0,0.0,0.0,0.2408361447852631,0.24804509841897698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4407160269005144,0.0
215470,0.0,0.0,0.24591219556725888,0.2747556265236391,0.0,0.0,0.0,0.0,0.27549015170284236,0.0,0.0,0.0,0.0,0.0,0.0,0.16313110778892403,0.6229610908799655,0.0,0.0,0.218777276051553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24360491022938258,0.0,0.0,0.0,0.18219427626841,0.0,0.23405199055438813,0.0,0.0,0.0,0.0,0.2609433214977188,0.0,0.0,0.0,0.18759978773652486,0.0,0.0,0.0,0.27382914420482024,0.0
445190,0.0,0.383283994276707,0.0,0.0,0.2797434252723568,0.55373426284135,0.0,0.0,0.0,0.26552034820447185,0.0,0.0,0.0,0.0,0.0,0.16349929306050157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45027693049785633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2539313356814479,0.2615322679530834,0.0,0.0,0.0,0.18802319857294875,0.0,0.0,0.0,0.0,0.0
1042780,0.25072915110296506,0.22398413191194924,0.0,0.0,0.0,0.0,0.0,0.25792354855887234,0.0,0.0,0.19865405636982889,0.0,0.0,0.0,0.21277148636632506,0.0,0.43833080466409013,0.0,0.19561265933202057,0.0,0.0,0.2399443714218136,0.0,0.0,0.0,0.0,0.0,0.0,0.20949619896898963,0.0,0.0,0.0,0.16849607649033022,0.0,0.0,0.0,0.0,0.0,0.0,0.2512508716177734,0.0,0.32710234556212375,0.0,0.0,0.0,0.0,0.0,0.2036810619269259,0.0,0.40477931234907055
628670,0.0,0.0,0.0,0.0,0.2552920918379062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1880910982277625,0.33227244938268236,0.0,0.23877754060453993,0.23972696854468847,0.18041936543763404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1947682373376989,0.0,0.0,0.0,0.0,0.15540893571472517,0.2821538681139343,0.22377478014712335,0.0,0.0,0.0,0.0,0.23173614109498894,0.0,0.0,0.23757970325938546,0.29092661291488237,0.17158878937372246,0.23553611640756025,0.0,0.0,0.2504587660586121,0.32833161173976383
252110,0.22128804846594935,0.0,0.0,0.2404750906194672,0.0,0.0,0.0,0.0,0.0,0.0,0.2968556216475359,0.0,0.0,0.1799845294646069,0.18778744625457564,0.0,0.0,0.0,0.10196599794340382,0.19148101150696892,0.0,0.0,0.0,0.0,0.22092155992392856,0.0,0.0,0.18637388947257696,0.0,0.0,0.0,0.2322359202877882,0.1487109407768962,0.15946237625901571,0.362554070689008,0.4888322569600681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27838791961760256,0.0,0.0,0.0,0.0,0.23966420305951347,0.0
347620,0.0,0.0,0.26354269863150986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3257990106237289,0.0,0.0,0.0,0.0,0.5266885500719946,0.0,0.0,0.5348492174414242,0.22820885281285905,0.0,0.0,0.0,0.0,0.0,0.0,0.26219565656016885,0.25083218450591,0.0,0.0,0.0,0.0,0.0,0.20878028890653466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833136652268308
1533420,0.4332903353040859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4385925354752154,0.0,0.0,0.0,0.27956405485563324,0.0,0.0,0.1996532652567158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4075423799035955,0.0,0.0,0.0,0.0,0.0,0.0,0.31223334001378283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214969729595613,0.0,0.36733885229674934,0.0,0.0,0.0
398850,0.0,0.26796337163442396,0.0,0.0,0.0,0.18446923003129534,0.0,0.0,0.0,0.0,0.0,0.0,0.282558877862695,0.0,0.3155070797739599,0.19353759539014265,0.0,0.0,0.2278996789311708,0.0,0.1632552750418495,0.16954072527860828,0.0,0.16409093430673183,0.0,0.0,0.0,0.0,0.0,0.1706946390608025,0.0,0.0,0.11905654150374202,0.2679173164700971,0.0,0.2776776303559695,0.1929897576587234,0.0,0.1774188990377617,0.17752971135995246,0.0,0.32574400485602695,0.0,0.0,0.0,0.18044081757423608,0.0,0.0,0.0,0.33460756928066443
282800,0.0,0.0,0.0,0.22459046375340688,0.0,0.4516136084839462,0.3212336462521474,0.0,0.22519087857556386,0.0,0.1637464075743608,0.0,0.0,0.16809561787362287,0.0,0.22577518888069648,0.0,0.0,0.09523061497220255,0.0,0.1904487367637355,0.0,0.0,0.0,0.0,0.0,0.19438956540756558,0.0,0.0,0.19912727703982758,0.0,0.0,0.29147166881437053,0.14892905931743672,0.19998585944676414,0.19131853919102704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15334762698357993,0.21049687833253602,0.0,0.0,0.0,0.3336511696201489
48720,0.19150804265655538,0.1710800778445177,0.1862655882578711,0.0,0.0,0.0,0.0,0.3335553372720772,0.497946465685474,0.0,0.0,0.0,0.18039851687774258,0.0,0.0,0.1235632567362906,0.0,0.0,0.1494098206878818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38723161772433395,0.0,0.0,0.3963181335255595,0.0,0.18531353158876468,0.3001646964386679,0.0,0.0,0.0,0.0,0.0,0.14756084509933123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12956165306982864
597220,0.0,0.25041325406816767,0.2726405824935722,0.0,0.0,0.0,0.4356991812590411,0.0,0.30543338958137367,0.0,0.0,0.0,0.0,0.0,0.23787756667895357,0.18086195419384718,0.0,0.0,0.21869407507633346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2712470385370111,0.0,0.0,0.0,0.28072201326907603,0.28089734666562577,0.0,0.0,0.0,0.0,0.0,0.0,0.23764722797436685,0.22771451296037312,0.0,0.32109168920538744
896160,0.0,0.0,0.0,0.0,0.25744698050189174,0.0,0.0,0.0,0.0,0.0,0.18477111168348806,0.0,0.0,0.0,0.1979019446613471,0.25476426175084976,0.2407930320040533,0.0,0.0,0.34166770505386146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19485555082198883,0.0,0.0,0.0,0.15672072313219973,0.0,0.225663635119298,0.0,0.25404311258640483,0.0,0.0,0.0,0.0,0.0,0.0,0.1732763055033925,0.0,0.0,0.0,0.18944680480648515,0.4276430210936419,0.4404624858141468
597170,0.0,0.0,0.0,0.1807619089434746,0.0,0.0,0.0,0.0,0.30687472071674177,0.0,0.0,0.0,0.328831139616926,0.0,0.14115731144192484,0.10732406402404494,0.1717501920954098,0.0,0.18290105520330344,0.24370096380035916,0.0,0.0,0.0,0.0,0.28117042339616394,0.2587790131921541,0.0,0.14009475971710436,0.2353210675538761,0.4182089570434521,0.0,0.1745686348150474,0.0,0.25155170490585754,0.0,0.153982959839373,0.18120106310425288,0.0,0.0,0.0,0.0,0.128167790370578,0.0,0.0,0.0,0.16941866951131554,0.14102062771544147,0.0,0.0,0.0
343710,0.0,0.316433895165498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2881030087645837,0.0,0.22854562098068307,0.0,0.0,0.3425312523648171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3890009346985394,0.0,0.0,0.0,0.342760439241795,0.3279053164539932,0.0,0.0,0.0,0.0,0.0,0.46211429551037614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2396404015096756
210770,0.25870792344340127,0.0,0.0,0.0,0.16867913149200184,0.3338895791474123,0.0,0.2661312630034667,0.0,0.0,0.0,0.2618737480284142,0.24370008197205398,0.0,0.0,0.0985864769695695,0.0,0.1583947883313335,0.18372125418949062,0.22386050764703885,0.0,0.0,0.0,0.14152439464617875,0.0,0.0,0.0,0.0,0.12766925840408985,0.14721992756328034,0.0,0.0,0.2154925161810831,0.11010709155830627,0.2503397678669313,0.14144672643508366,0.0,0.0,0.0,0.15311500929699667,0.0,0.0,0.0,0.0,0.191958618715406,0.2634973282823942,0.0,0.12412545074871409,0.347290131351602,0.10337237188372496
1385380,0.0,0.2205675466849918,0.0,0.0,0.27256841511291013,0.15184137017943555,0.0,0.15001014961938336,0.15889348881194545,0.0,0.24247071772853646,0.2499259922255696,0.0,0.11860737587103078,0.0,0.0,0.0,0.2559499567951212,0.06719421652579456,0.0,0.0,0.1395533337627732,0.336166273651037,0.22868910698862627,0.0,0.0,0.0,0.12281787788637015,0.0,0.23789251209693038,0.0,0.0,0.16592588903632136,0.17792192296272685,0.14110896108027296,0.2285636030153986,0.15885483572803094,0.0,0.0,0.14612927378664572,0.0,0.19024502443763974,0.14981413490229,0.2585569459249985,0.1082012717681091,0.0,0.12362956522562743,0.11846233794863786,0.0,0.0
248860,0.14822588686523752,0.0,0.3440279149392727,0.0,0.0,0.0,0.0,0.31999444124883764,0.2734578474832876,0.0,0.19884348971701543,0.0,0.0,0.0,0.0,0.09563709732305997,0.0,0.0,0.17822492503366794,0.0,0.0,0.0,0.27568060838082153,0.0,0.14798040099492699,0.0,0.0,0.12483925475011512,0.12384981862090118,0.0,0.16278115542485036,0.0,0.0,0.2787220311444235,0.0,0.23232537766075573,0.0,0.0,0.0,0.0,0.25901832995059276,0.19337613936535922,0.0,0.18647322602348823,0.10998208374063147,0.25561436420015377,0.2637206465468359,0.0,0.0,0.16978848463203236
588040,0.0,0.0,0.0,0.0,0.0,0.0,0.3112489392618189,0.0,0.0,0.20982164374332965,0.0,0.0,0.0,0.0,0.0,0.12920173784349173,0.0,0.20758305344532363,0.15622774110719287,0.17327415138441885,0.0,0.5645355030594577,0.0,0.0,0.0,0.0,0.18834747462655088,0.0,0.0,0.0,0.0,0.21015390347142332,0.13457084784491777,0.0,0.0,0.0,0.21813833146415848,0.0,0.0,0.0,0.0,0.3681918386021383,0.0,0.0,0.0,0.0,0.35627561681386094,0.0,0.0,0.13547385506537074
591370,0.0,0.0,0.0,0.0,0.28154437634044854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28042837111216024,0.0,0.23501708855709197,0.2440654223063988,0.0,0.2362200769898275,0.0,0.0,0.2398801403688995,0.21479671194432504,0.0,0.0,0.0,0.2676529003839947,0.4472315665047647,0.0,0.0,0.0,0.2778219016486004,0.0,0.0,0.0,0.26321597800579327,0.0,0.0,0.3208432787881512,0.0,0.0,0.2162162754036498,0.0,0.0,0.0
960690,0.32237483517177085,0.0,0.0,0.20690860831996835,0.21019034317883217,0.0,0.17478878491473795,0.0,0.0,0.0,0.0,0.0,0.17935453674099033,0.26220341957848475,0.0,0.0,0.41257326654487453,0.19737506722151996,0.18411791500711086,0.1647533202235105,0.0,0.0,0.20914807447853173,0.0,0.0,0.17494679119323275,0.0,0.16035907086514997,0.2693595950636227,0.0,0.0,0.0,0.0,0.23230652364178303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1956071533626747,0.239529411852133,0.0,0.0,0.0,0.2618827865745025,0.0,0.128811869786514
964800,0.3354730543028693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21589100729774632,0.0,0.0,0.0,0.18664178366005704,0.33819903245226884,0.0,0.21645118691579956,0.0,0.0,0.19159869989976264,0.1714473138465355,0.0,0.0,0.0,0.0,0.4151215553712965,0.3082458246882685,0.0,0.0,0.0,0.0,0.21759203819641929,0.0,0.0,0.24174523107259868,0.32462185704244156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1679773763412801,0.1609565858097942,0.21458933978019415,0.0
981430,0.0,0.33279683075184674,0.23510405229317496,0.0,0.0,0.0,0.0,0.0,0.15555766440330085,0.0,0.11311296833078116,0.24467902313039488,0.13448248868551976,0.11611732179496896,0.12115138668118651,0.0,0.0,0.0,0.13805413496455143,0.0,0.0,0.13662353833468904,0.2655228819587168,0.0,0.0,0.1311775006906469,0.0,0.20358304875863106,0.20196951442489514,0.4542818543553054,0.0,0.0,0.09594111347230587,0.2158998181535902,0.0,0.1321592832794117,0.0,0.0,0.0,0.0,0.3844841930675664,0.0,0.0,0.10607609099876147,0.10592968439150095,0.0,0.0,0.0,0.15461976355511592,0.09658490460234044
558990,0.0,0.0,0.18994802762994295,0.0,0.3650314026153219,0.0,0.0,0.0,0.0,0.3464720038857858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20244872552097462,0.23481917652476,0.0,0.0,0.0,0.0,0.1808862124068923,0.0,0.0,0.0,0.16448120818594272,0.16317758257329637,0.0,0.0,0.0,0.0,0.14073089519947785,0.0,0.0,0.2127429308858433,0.36214815380701537,0.4104431091995239,0.0,0.0,0.1504780982047073,0.0,0.0,0.0,0.0,0.2803314038971128,0.0,0.21151169721094532,0.13212306517411138
1286580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47075731469482446,0.0,0.0,0.1832667482722168,0.0,0.0,0.0,0.11681638678979023,0.31651813831326725,0.0,0.14125166222284183,0.0,0.0,0.2933606697410281,0.1988789825374973,0.0,0.0,0.0,0.0,0.0,0.2561341400657472,0.0,0.0,0.19000843241783572,0.2060065904235877,0.3113334096290991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1345238088375318,0.22745424058934857,0.312221379289307,0.0,0.249024440066589,0.0,0.12248725533700326
430960,0.0,0.0,0.0,0.0,0.0,0.31795367186001106,0.0,0.31411912202444203,0.0,0.0,0.4096335590934774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33576052879617535,0.0,0.0,0.0,0.0,0.2828293644035593,0.0,0.0,0.0,0.4354417147911675,0.0,0.0,0.0,0.0,0.20520747294086142,0.22004346882822803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23528396280507285,0.0,0.0,0.0,0.0,0.0,0.24805845260340076,0.0,0.20658447124862309
1296610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19415986188319612,0.0,0.5508543805532103,0.0,0.2079579101503932,0.1581135814737436,0.2530284166738658,0.0,0.0,0.21204820546145742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3494529160718632,0.0,0.0,0.0,0.0,0.1646841526272084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3082898837460582,0.0,0.0,0.35176240482483195,0.33706012636973043,0.0,0.0
1332720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1286516274353325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36463447468143867,0.3496055904966709,0.15791311789025056,0.1453374801095557,0.0,0.0,0.31537945514073285,0.0,0.0,0.2810633463777461,0.22307722841682215,0.0,0.0,0.0,0.17230743865883977,0.0,0.0,0.0,0.3425957786045295,0.0,0.0,0.2804528102377891,0.2800657282473331,0.16110334290747377,0.0,0.33529791620124577,0.0,0.10701077987931866
1562700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6304994887102342,0.0,0.33546922002185686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36615112207747874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40799591179412115,0.0,0.0,0.2937255980731422,0.0,0.0,0.0,0.32113667176347555,0.0,0.0
278360,0.0,0.1950146927914087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3136593372338273,0.1408501261884705,0.0,0.0,0.2110982039912158,0.31982865926361315,0.0,0.35371653316167617,0.0,0.0,0.0,0.0,0.0,0.1838577840294676,0.0,0.0,0.0,0.0,0.0,0.0,0.21123944931634855,0.0,0.0,0.0,0.0,0.0,0.0,0.46958803829039886,0.22427105347733367,0.16220066354403,0.16197679359726544,0.0,0.0,0.0,0.0,0.41230857997436215
1203630,0.19415573456288554,0.0,0.3197352692466562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30966411404853295,0.0,0.0,0.125271578905126,0.0,0.0,0.15147548418417153,0.0,0.0,0.0,0.0,0.0,0.40678279523781585,0.30205393231129135,0.0,0.0,0.0,0.0,0.0,0.2037612786047117,0.1304773671431193,0.0,0.0,0.17973311651002322,0.2115028300574935,0.0,0.0,0.0,0.0,0.25329641926548974,0.1994658416864186,0.0,0.0,0.0,0.27869732277988024,0.1577233681086045,0.35603291226751405,0.0
1120810,0.4355570053784655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4745878601727608,0.0,0.0,0.0,0.0,0.35426008413698473,0.0,0.0,0.26561508866042705,0.0,0.2006977106198739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18537474396512008,0.0,0.0,0.0,0.0,0.0,0.2577822667363565,0.0,0.0,0.26428261965254446,0.0,0.0,0.0,0.21809120605104199,0.20897585547351774,0.0,0.2946690114951502
1012790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4028041771692449,0.0,0.2828476611358742,0.0,0.43142961717987593,0.3280225401227776,0.0,0.3112665960090205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25289122293923816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5506131396957881,0.0
584980,0.5792363378069129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4711216011515475,0.0,0.0,0.0,0.0,0.15763712391710602,0.29602530792128146,0.31525356762470264,0.0,0.0,0.31686726472885596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24652522285331854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635998772115866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658040,0.0,0.1531197896176354,0.0,0.0,0.4515327494516018,0.0,0.0,0.0,0.0,0.0,0.0,0.1735006619274418,0.0,0.0,0.14545461301629464,0.0,0.0,0.3008427039220945,0.0,0.0,0.2674314853889023,0.16403051126178383,0.0,0.0,0.0,0.0,0.161217683744083,0.2444222421637586,0.2424850294043234,0.0,0.0,0.0,0.3215746918984744,0.12351484985833415,0.0,0.0,0.0,0.0,0.0,0.2908147035217375,0.0,0.0,0.0,0.21563106546267907,0.12717940481069778,0.17457634152831303,0.0,0.0,0.0,0.3025905306597457
1153640,0.3256783680709763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4398433545188609,0.0,0.0,0.0,0.18119247056243737,0.2648903464981997,0.3425587066176984,0.12410707219928108,0.33627250870817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21886376983423764,0.13860997148622664,0.18612911679298458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427223827310237,0.1959118417677166,0.0,0.0,0.4371914154012729,0.0
582270,0.0,0.0,0.0,0.0,0.0,0.428318487673401,0.0,0.0,0.0,0.43101803656923926,0.0,0.0,0.0,0.33457108428326615,0.3490758327678036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38690555110519365,0.0,0.0,0.0,0.0,0.0,0.2764369851592978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30563909185445676,0.0,0.0,0.0,0.0,0.0,0.27829195298923054
1619750,0.0,0.0,0.13090720564887925,0.4083269811085826,0.0,0.0,0.12355635380259423,0.0,0.0,0.0,0.10663764582497832,0.0,0.12678383575056051,0.10947001054296727,0.0,0.0,0.0,0.0,0.28425910681055144,0.0,0.12402717860911235,0.0,0.0,0.2110711814443005,0.22750596909577633,0.0,0.0,0.11335614069824175,0.23600514489944177,0.2721458616661336,0.0,0.0,0.18981700452223527,0.2707672987273374,0.13023810149852186,0.3478354344721864,0.0,0.0,0.0,0.0,0.13890877177199876,0.0,0.13827263951166177,0.20986879468128208,0.20957913300625391,0.0,0.0,0.22945417993217043,0.0,0.0
1143810,0.20861948761186505,0.1863662626667213,0.0,0.0,0.0,0.0,0.0,0.36335885734416506,0.22731416322881146,0.0,0.0,0.0,0.3327327361719672,0.16968056149108593,0.17703676763907308,0.13460376363517648,0.2154057663705996,0.0,0.1627597452498927,0.0,0.19224444395471366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23737476536201815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21531119137929125,0.0,0.0,0.0,0.1547935144238073,0.0,0.0,0.0,0.47416806229630876,0.296194199301311
910490,0.14349378145578467,0.0,0.0,0.0,0.0,0.14941311338944893,0.13172864438456403,0.24992744955242552,0.0,0.15035481452279295,0.1924954193952649,0.0,0.322554452195577,0.0,0.0,0.09258388688082272,0.14816155632308575,0.25185678890714663,0.13875949399516685,0.0,0.0,0.0,0.15762334145258863,0.0,0.1432561327118993,0.0,0.0,0.20462321421226987,0.251615047292965,0.0,0.0,0.0,0.09643130473540976,0.10340305103667742,0.0,0.0,0.15631441915366157,0.0,0.0,0.0,0.3864486354783549,0.0,0.0,0.10661806483197964,0.18027092140062845,0.0,0.12165247340376452,0.24463078701017812,0.3708534369017823,0.0
407330,0.21970210642846952,0.19626670999814783,0.0,0.0,0.0,0.0,0.20168860528059346,0.0,0.0,0.0,0.1740711618214991,0.22239061445966068,0.20695702177735756,0.0,0.18644159858141518,0.1417544005230611,0.47606788242211756,0.0,0.2124534792267665,0.1901086925424642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1476451492258105,0.0,0.3599556938423994,0.20338180781065657,0.23933167559448748,0.0,0.0,0.0,0.0,0.16928494513845654,0.0,0.0,0.1630167036151897,0.2237694048616219,0.0,0.1784760892304715,0.0,0.0
1750770,0.15747121099788666,0.14067391981078634,0.0,0.0,0.17383911616565872,0.0,0.0,0.1619896743468755,0.29051429079469177,0.0,0.21124599614136416,0.3345150124531724,0.14833618745665988,0.0,0.2804413028975387,0.10160228992576158,0.0,0.0,0.0725602186293696,0.13626016847332093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2227753817251276,0.0,0.0,0.16526184698381466,0.25252835205972435,0.0,0.0,0.14577365730132766,0.2904436190928844,0.0,0.0,0.0,0.16252227649497109,0.2546346466496102,0.16177800626795075,0.0,0.11684201917074133,0.33658895828763574,0.0,0.0,0.0,0.1803787371689703
758190,0.0,0.18000069152579423,0.33181962980239943,0.45952178134195004,0.0,0.20980575014696468,0.0,0.20727547395917562,0.0,0.0,0.27030188281271766,0.20395952218266147,0.0,0.0,0.0,0.13000620493009843,0.0,0.0,0.19484594803795213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14519846483412466,0.0,0.4451062058470315,0.0,0.0,0.0,0.2019131009487599,0.20795697025283316,0.0,0.0,0.2534861169457597,0.14950634970783633,0.0,0.0,0.0,0.0,0.0
499520,0.0,0.0,0.1843897765269997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40272229462912246,0.0,0.0,0.16087917271726346,0.12231889695594447,0.0,0.0,0.14790516973772502,0.1640434828670309,0.17469889173518005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19895857511413037,0.0,0.0,0.18344730766788583,0.17549676271431344,0.20651765629366212,0.3515509899383373,0.4530507168180483,0.32165379939756283,0.0,0.24732616031693802,0.0,0.0,0.14066599201172747,0.0,0.0,0.15400578950020288,0.0,0.0
