appid,type,name,is_free,release_coming_soon,release_date_text,price_currency,price_initial,price_final,price_discount_pct,platform_windows,platform_mac,platform_linux,categories,genres,supported_languages,pc_minimum,pc_recommended,header_image,screenshots_count,movies_count
2843190,game,Camper Van: Make it Home,False,False,"Jun 7, 2025",USD,1499,1499,0,True,True,False,Single-player|Steam Achievements|Partial Controller Support|Steam Cloud|Family Sharing,Casual|Indie,"English<strong>*</strong>, Spanish - Spain<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Basque<strong>*</strong>, Galician<strong>*</strong>, Italian<strong>*</strong>, Japanese<strong>*</strong>, Turkish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Simplified Chinese<strong>*</strong>, Finnish<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Catalan<strong>*</strong><br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel Core i3 2.00GHz | AMD Ryzen 5 1400<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> Nvidia GeForce GTX 660 AMD Radeon HD 7870<br></li><li><strong>Storage:</strong> 3 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> windows 10/11<br></li><li><strong>Processor:</strong> Intel Core i5-8400 | AMD Ryzen 5 2600X<br></li><li><strong>Memory:</strong> 6 GB RAM<br></li><li><strong>Graphics:</strong> Nvidia GeForce GTX 1060 | AMD Radeon RX 580<br></li><li><strong>Storage:</strong> 6 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2843190/db3b0712cd272ed658b401c1df8df11be68261e5/header.jpg?t=1763562567,19,3
1602000,game,Hotel Architect,False,False,"May 20, 2025",USD,1999,1999,0,True,False,False,Single-player|Steam Achievements|Steam Trading Cards|Camera Comfort|Color Alternatives|Custom Volume Controls|Mouse Only Option|Playable without Timed Input|Save Anytime|Steam Cloud|Family Sharing,Indie|Simulation|Strategy|Early Access,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Korean, Portuguese - Brazil, Russian, Simplified Chinese<strong>*</strong><br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel Core i5-7500, AMD Ryzen 5 1600<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> Intel Iris Xe Graphics, NVIDIA GeForce GTX 1050, AMD Radeon R9 280<br></li><li><strong>DirectX:</strong> Version 12<br></li><li><strong>Storage:</strong> 5 GB available space<br></li><li><strong>Additional Notes:</strong> 30 FPS Average, 1080p. DirectX12 Required</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 11<br></li><li><strong>Processor:</strong> Intel Core i7-7700, AMD Ryzen 5 7500F<br></li><li><strong>Memory:</strong> 16 GB RAM<br></li><li><strong>Graphics:</strong> Intel ARC A750, NVIDIA GeForce RTX 2070, AMD Radeon RX 6600-XT<br></li><li><strong>DirectX:</strong> Version 12<br></li><li><strong>Storage:</strong> 5 GB available space<br></li><li><strong>Additional Notes:</strong> 60 FPS Average, 4K, DirectX12 Required</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1602000/c354511dec4c3eec7a00f336a7a7cfc335b3aa45/header.jpg?t=1770919018,11,4
2957700,game,Sensei! I Like You So Much!,False,False,"Aug 5, 2025",USD,1699,1699,0,True,False,False,Single-player|Steam Achievements|Steam Workshop|Steam Cloud|Family Sharing,Casual|Indie|RPG|Simulation,"English, Japanese, Simplified Chinese, Korean","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10 64 Bit<br></li><li><strong>Processor:</strong> i5-4440 (3.1 GHz quad-core)<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> GTX 660 DirectX<br></li><li><strong>Network:</strong> Broadband Internet connection<br></li><li><strong>Storage:</strong> 5 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10 64 Bit<br></li><li><strong>Processor:</strong> i7-7700K<br></li><li><strong>Memory:</strong> 16 GB RAM<br></li><li><strong>Graphics:</strong> GTX 1080<br></li><li><strong>Network:</strong> Broadband Internet connection<br></li><li><strong>Storage:</strong> 10 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2957700/ea0366d10e3a9e4a542afb3fe7a026b650c5212a/header.jpg?t=1758779576,18,2
2678830,game,Halcyon Days at Taoyuan,False,False,"Jan 19, 2026",USD,1199,1199,0,True,False,False,Single-player|Steam Achievements|Full controller support|Steam Cloud|Family Sharing,Casual|Indie|RPG|Simulation,"Simplified Chinese, English","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS *:</strong> Windows Vista or greater<br></li><li><strong>Processor:</strong> 2 Ghz<br></li><li><strong>Memory:</strong> 2 GB RAM<br></li><li><strong>Graphics:</strong> 256 mb video memory, shader model 3.0+<br></li><li><strong>DirectX:</strong> Version 10<br></li><li><strong>Storage:</strong> 1 GB available space</li></ul>",,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2678830/e8df0c0ed103da2c1aa5ddfb02e3134b2aeb9410/header.jpg?t=1771997650,7,6
3180150,game,Mall Simulator,False,False,"Nov 3, 2025",USD,1399,1399,0,True,False,False,Single-player|Steam Achievements|Camera Comfort|Custom Volume Controls|Playable without Timed Input|Save Anytime|Stereo Sound|Steam Cloud|Steam Leaderboards|Family Sharing,Casual|Indie|Simulation|Early Access,"English, French, Italian, German, Simplified Chinese, Japanese, Korean, Portuguese - Portugal, Russian, Thai, Turkish, Ukrainian, Greek, Spanish - Spain, Dutch, Arabic, Polish, Portuguese - Brazil, Spanish - Latin America, Traditional Chinese","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows (64-bit) 10<br></li><li><strong>Processor:</strong> Intel Core i5-2500 @ 3,3 GHz (4 CPUs)<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> NVidia GeForce GTX 1050<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 3 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows (64-bit) 10<br></li><li><strong>Processor:</strong> Intel Core i7-11700K or AMD Ryzen 7 5800X<br></li><li><strong>Memory:</strong> 16 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce GTX 1660S, 6 GB or AMD Radeon RX 5600 XT, 6 GB<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 3 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3180150/23bfd0f0136ae49c12b1221a3cd8a057f80654ce/header.jpg?t=1772059192,12,1
1778840,game,Spirit of the North 2,False,False,"May 8, 2025",USD,2999,1799,40,True,False,False,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Family Sharing,Adventure|Casual|Indie,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Russian, Portuguese - Brazil","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> 64 bit Windows 10/11<br></li><li><strong>Processor:</strong> 12th Gen Intel Core i7-12700K or equivalent<br></li><li><strong>Memory:</strong> 16 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce RTX 2080 / Radeon RX 6800<br></li><li><strong>DirectX:</strong> Version 12<br></li><li><strong>Storage:</strong> 25 GB available space<br></li><li><strong>Additional Notes:</strong> Resolution: 1920x1080 Native, FPS: 30, Graphics Setting Preset: Low</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> 64 bit Windows 10/11<br></li><li><strong>Processor:</strong> AMD Ryzen 7 5800X / Intel Core i7-12700K or equivalent<br></li><li><strong>Memory:</strong> 16 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce RTX 4070 / Radeon RX 7800 XT<br></li><li><strong>DirectX:</strong> Version 12<br></li><li><strong>Storage:</strong> 25 GB available space<br></li><li><strong>Additional Notes:</strong> Resolution: 1920x1080 Native, FPS: 60, Graphics Setting Preset: High</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1778840/a3515bd02840fb12fce4a6baba6443822c5cb28d/header.jpg?t=1765288063,13,5
2368930,game,ISLANDERS: New Shores,False,False,"Jul 10, 2025",USD,999,649,35,True,True,False,Single-player|Steam Achievements|Full controller support|Adjustable Text Size|Camera Comfort|Custom Volume Controls|Mouse Only Option|Playable without Timed Input|Save Anytime|Stereo Sound|Steam Cloud|Steam Leaderboards|Family Sharing,Casual|Indie|Simulation|Strategy,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish, Ukrainian","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10 64-bit<br></li><li><strong>Processor:</strong> Intel Corei7 4770K<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> Nvidia GeForce GTX 950<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 4 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10 64-bit<br></li><li><strong>Processor:</strong> Intel Core i5 8400<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> Nvidia GeForce GTX 1050<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 4 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2368930/8b46bc2873941e4b04f70ce8008696734b2251eb/header.jpg?t=1767775872,8,3
1957760,game,Islands & Trains,False,False,"May 29, 2025",USD,699,489,30,True,False,False,Single-player|Steam Achievements|Family Sharing,Casual|Indie|Simulation,"English, French, German, Japanese, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Hungarian","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS *:</strong> Windows 7, 8 or 10<br></li><li><strong>Processor:</strong> Intel Core i3 2.00 GHz or AMD equivalent<br></li><li><strong>Memory:</strong> 2 GB RAM<br></li><li><strong>Graphics:</strong> Nvidia GeForce GTX950 or higher</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1957760/15b818897fd178b8da075a659a66cea0a53a40ea/header.jpg?t=1770739969,16,1
2744010,game,Urban Jungle,False,False,"Mar 21, 2025",USD,1199,599,50,True,False,False,Single-player|Steam Achievements|Family Sharing,Casual|Indie|Simulation,"English, Russian, German, Spanish - Spain, Korean, Japanese, Simplified Chinese, French, Portuguese - Brazil, Thai, Traditional Chinese, Turkish, Ukrainian","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel i5-6400<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> GTX 1060<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 1 GB available space</li></ul>",,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2744010/header.jpg?t=1771939605,14,1
2714620,game,Duck Detective: The Ghost of Glamping,False,False,"May 22, 2025",USD,999,999,0,True,True,True,Single-player|Steam Achievements|Full controller support|Steam Workshop|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Keyboard Only Option|Mouse Only Option|Playable without Timed Input|Save Anytime|Stereo Sound|Steam Cloud|Stats|Family Sharing,Adventure|Casual|Indie,"English<strong>*</strong>, German, Korean, Simplified Chinese<br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10, Windows 11<br></li><li><strong>Processor:</strong> x86, x64 architecture with SSE2 instruction set support.<br></li><li><strong>Memory:</strong> 2 GB RAM<br></li><li><strong>Graphics:</strong> DX10, DX11, DX12 capable.<br></li><li><strong>Storage:</strong> 700 MB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2714620/header.jpg?t=1765295426,9,2
4015530,game,MyVoiceZoo,False,False,"Sep 26, 2025",USD,299,299,0,True,False,False,Single-player|Steam Achievements|Custom Volume Controls|Save Anytime|Steam Cloud|Family Sharing,Casual|Indie|Simulation,"English, Korean, French, German, Japanese, Russian, Simplified Chinese, Traditional Chinese, Italian, Spanish - Spain, Portuguese - Brazil, Portuguese - Portugal, Spanish - Latin America, Thai, Indonesian","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS *:</strong> Windows 7 or later<br></li><li><strong>Processor:</strong> Intel Core i3<br></li><li><strong>Memory:</strong> 2048 MB RAM<br></li><li><strong>Graphics:</strong> Intel HD Graphics 4000 or better<br></li><li><strong>DirectX:</strong> Version 10<br></li><li><strong>Storage:</strong> 300 MB available space<br></li><li><strong>Sound Card:</strong> Any<br></li><li><strong>Additional Notes:</strong> Requires a microphone to record animal voices.</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS *:</strong> Windows 7 or later<br></li><li><strong>Processor:</strong> Intel Core i3<br></li><li><strong>Memory:</strong> 2048 MB RAM<br></li><li><strong>Graphics:</strong> Intel HD Graphics 4000 or better<br></li><li><strong>DirectX:</strong> Version 10<br></li><li><strong>Storage:</strong> 300 MB available space<br></li><li><strong>Sound Card:</strong> Any<br></li><li><strong>Additional Notes:</strong> Requires a microphone to record animal voices.</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4015530/d3e745805ae5013a9cf867e29925d807450b2ead/header.jpg?t=1771245843,8,1
2665460,game,Windward Horizon,False,False,"May 22, 2025",USD,1999,1999,0,True,True,True,Single-player|Multi-player|PvP|Online PvP|LAN PvP|Co-op|Online Co-op|LAN Co-op|Steam Achievements|Full controller support|Steam Cloud|Family Sharing,Action|Adventure|Indie|RPG,English,"<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> WIndows 10<br></li><li><strong>Processor:</strong> Intel 4790k<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GTX 960M<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 1 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel 10th gen or AMD Ryzen 3<br></li><li><strong>Memory:</strong> 16 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA RTX 2080<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 1 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2665460/5996011757d01e57ca5eb98e509cbbbb17371511/header.jpg?t=1769261773,22,1
1940200,game,Chill Town,False,False,"May 13, 2025",USD,1499,1499,0,True,False,False,Single-player|Steam Achievements|Full controller support|Steam Cloud|Family Sharing,Indie|Simulation,"English, Japanese, French, German, Russian","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Requires a 64-bit processor and operating system<br></li><li><strong>Processor:</strong> Intel Core 2 Dual or AMD Equivalent<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce GTX 1050 or AMD Equivalent<br></li><li><strong>DirectX:</strong> Version 9.0<br></li><li><strong>Storage:</strong> 5 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Requires a 64-bit processor and operating system<br></li><li><strong>Processor:</strong> Intel Core i3 or AMD Equivalent<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce GTX 1060 or AMD Equivalent<br></li><li><strong>DirectX:</strong> Version 9.0<br></li><li><strong>Storage:</strong> 7 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1940200/header.jpg?t=1747340529,10,3
2194730,game,ServiceIT: You can do IT,False,False,"Sep 15, 2025",USD,1299,870,33,True,False,False,Single-player|Steam Achievements|Playable without Timed Input|Save Anytime|Stereo Sound|Steam Cloud|Family Sharing,Casual|Indie|Simulation,"English<strong>*</strong>, Polish, French, German, Spanish - Spain, Italian, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Portuguese - Portugal, Romanian, Russian, Simplified Chinese, Swedish, Traditional Chinese, Turkish, Ukrainian, Vietnamese, Indonesian<br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS *:</strong> Windows 7, Windows 10, Windows 11<br></li><li><strong>Processor:</strong> Intel Core i5-3470 or greater<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> nVIDIA GTX 770 or greater<br></li><li><strong>DirectX:</strong> Version 12<br></li><li><strong>Storage:</strong> 10 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS *:</strong> Windows 7, Windows 10, Windows 11<br></li><li><strong>Processor:</strong> Intel Core i5-6500 or greater<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> nVIDIA GTX 970 or greater<br></li><li><strong>DirectX:</strong> Version 12<br></li><li><strong>Storage:</strong> 15 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2194730/header.jpg?t=1772062593,12,12
1779030,game,So to Speak,False,False,"Mar 31, 2025",USD,1799,1799,0,True,True,True,Single-player|Steam Achievements|Family Sharing,Adventure|Indie|Simulation,English,"<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> 1.8 GHz<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> Intel HD Graphics 4000<br></li><li><strong>Storage:</strong> 800 MB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1779030/header.jpg?t=1755180273,6,1
3496000,game,"Ship, Inc.",False,False,"Jun 23, 2025",USD,999,999,0,True,True,True,Single-player|Steam Achievements|Steam Trading Cards|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Mouse Only Option|Playable without Timed Input|Save Anytime|Stereo Sound|Steam Cloud|Steam Leaderboards|Remote Play Together|Family Sharing,Casual|Indie|Simulation|Strategy,"English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Traditional Chinese<strong>*</strong>, Turkish<strong>*</strong><br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS *:</strong> Windows 7 or later<br></li><li><strong>Processor:</strong> Intel Pentium CPU G860<br></li><li><strong>Memory:</strong> 1 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce 840M<br></li><li><strong>Storage:</strong> 1 GB available space<br></li><li><strong>Additional Notes:</strong> 64 Bit Only</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3496000/d1feb892b127dda2e907f14635d636cc0d3d87c4/header.jpg?t=1771902593,18,1
2712380,game,Legends of Dragaea: Idle Dungeons,False,False,"Nov 3, 2025",USD,999,999,0,True,False,True,Single-player|Steam Achievements|Steam Workshop|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Mouse Only Option|Playable without Timed Input|Save Anytime|Touch Only Option|Steam Cloud|Family Sharing,Adventure|Casual|Indie|RPG,"English, Japanese, Simplified Chinese, Traditional Chinese","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS *:</strong> Windows 7 and later are supported<br></li><li><strong>Processor:</strong> Intel/AMD<br></li><li><strong>Memory:</strong> 2 GB RAM<br></li><li><strong>Graphics:</strong> Integrated Graphics<br></li><li><strong>Storage:</strong> 256 MB available space<br></li><li><strong>Sound Card:</strong> N/A</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS *:</strong> Windows 7 and later are supported<br></li><li><strong>Processor:</strong> Intel/AMD<br></li><li><strong>Memory:</strong> 2 GB RAM<br></li><li><strong>Graphics:</strong> Dedicated Graphics<br></li><li><strong>Storage:</strong> 256 MB available space<br></li><li><strong>Sound Card:</strong> N/A</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2712380/94e8c4b31d5b9a98ffcf6269af7f52a6b0b5ba9a/header.jpg?t=1765313050,18,1
1917850,game,Haunted House Renovator,False,False,"Apr 30, 2025",USD,1999,1999,0,True,False,False,Single-player|Steam Achievements|Partial Controller Support|Steam Cloud|Family Sharing,Adventure|Casual|Indie|Simulation,"English<strong>*</strong>, French, German, Spanish - Spain, Polish, Russian, Simplified Chinese, Japanese, Thai, Turkish, Italian<br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10, 11 - 64bit<br></li><li><strong>Processor:</strong> Intel Core i5-10300H<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> GeForce 1650 4 GB VRAM<br></li><li><strong>DirectX:</strong> Version 12<br></li><li><strong>Storage:</strong> 8 GB available space<br></li><li><strong>Additional Notes:</strong> The game also runs on some older GPUs like GeForce 1050 4 GB vram with an average 30fps on low settings</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10, 11 - 64bit<br></li><li><strong>Processor:</strong> Intel Core i5-9600KF<br></li><li><strong>Memory:</strong> 32 GB RAM<br></li><li><strong>Graphics:</strong> RTX 2060 SUPER </li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1917850/header.jpg?t=1751365436,9,4
1346840,game,Dead Reset,False,False,"Sep 11, 2025",USD,1499,1499,0,True,True,False,Single-player|Steam Achievements|Full controller support|Steam Cloud|Family Sharing,Adventure,"English<strong>*</strong>, French, German, Spanish - Spain, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Turkish<br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> 2.0 GHz<br></li><li><strong>Memory:</strong> 2 GB RAM<br></li><li><strong>Graphics:</strong> DirectX 11.0 compatible video card<br></li><li><strong>Storage:</strong> 14 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1346840/d638351addaa112620f1573019f7b99603804379/header.jpg?t=1771584632,17,1
3769130,game,Keep on Mining!,False,False,"Jul 30, 2025",USD,499,324,35,True,False,False,Single-player|Steam Achievements|Custom Volume Controls|Mouse Only Option|Playable without Timed Input|Steam Cloud|Family Sharing,Casual|Indie,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10+<br></li><li><strong>Processor:</strong> 2Ghz +<br></li><li><strong>Memory:</strong> 2048 MB RAM<br></li><li><strong>Graphics:</strong> Any Graphics Card<br></li><li><strong>Storage:</strong> 400 MB available space</li></ul>",,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3769130/320ecc31730377d03c319b411fbf9ee95908d3c2/header.jpg?t=1770364404,13,1
2226430,game,CraftCraft: Fantasy Merchant Simulator,False,False,"May 29, 2025",USD,1599,1599,0,True,True,False,Single-player|Steam Achievements|Steam Trading Cards|Camera Comfort|Color Alternatives|Custom Volume Controls|Mouse Only Option|Playable without Timed Input|Family Sharing,Casual|Indie|RPG|Simulation,"English<strong>*</strong>, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS *:</strong> Windows 7<br></li><li><strong>Graphics:</strong> Support for OpenGL 2.1</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>Graphics:</strong> Support for OpenGL 3.3</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2226430/header.jpg?t=1768814723,12,4
2923390,game,Clothing Store Simulator,False,False,"Nov 28, 2025",USD,1299,1299,0,True,False,False,Single-player|Steam Achievements|Steam Cloud|Stats|Steam Leaderboards|Family Sharing,Casual|Indie|Simulation,"English, French, Italian, German, Spanish - Spain, Arabic, Dutch, Japanese, Korean, Polish, Portuguese - Brazil, Portuguese - Portugal, Russian, Simplified Chinese, Traditional Chinese, Turkish, Ukrainian","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows (64-bit) 10<br></li><li><strong>Processor:</strong> Intel Core i5-2500 @ 3,3 GHz (4 CPUs)<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> NVidia GeForce GTX 1050<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 7 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows (64-bit) 10<br></li><li><strong>Processor:</strong> Intel Core i7-11700K or AMD Ryzen 7 5800X<br></li><li><strong>Memory:</strong> 16 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce GTX 1660S, 6 GB or AMD Radeon RX 5600 XT, 6 GB<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 7 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2923390/157f831c49b7b5dca6eed26be43986cb7ee4439f/header.jpg?t=1771265642,11,1
