appid,success,tags
346420,True,"{""Simulation"": 121, ""Indie"": 114, ""RPG"": 112, ""Management"": 108, ""Space"": 104, ""Base-Building"": 96, ""Singleplayer"": 96, ""Sci-fi"": 90, ""Strategy"": 86, ""Building"": 81, ""Isometric"": 74, ""Survival"": 68, ""Adventure"": 64, ""Sandbox"": 61, ""Cute"": 54, ""Resource Management"": 47, ""Real-Time"": 43, ""Action"": 42, ""Space Sim"": 39, ""Colony Sim"": 38}"
2321350,True,"{""Rogue-lite"": 464, ""Action Roguelike"": 346, ""Pixel Graphics"": 342, ""Replay Value"": 336, ""2D"": 334, ""Rogue-like"": 330, ""Difficult"": 318, ""RPG"": 313, ""Hack and Slash"": 310, ""Singleplayer"": 309, ""Souls-like"": 305, ""Local Co-Op"": 302, ""Action"": 295, ""Action RPG"": 293, ""Fast-Paced"": 273, ""Local Multiplayer"": 271, ""Dark"": 267, ""Co-op"": 252, ""Dungeon Crawler"": 245, ""Indie"": 240}"
420520,True,"{""Anime"": 57, ""Simulation"": 51, ""Indie"": 48, ""Strategy"": 37, ""Wargame"": 30, ""Fantasy"": 29, ""RTS"": 27, ""Grand Strategy"": 26, ""Tactical"": 22, ""Singleplayer"": 22, ""Real-Time with Pause"": 22, ""War"": 20, ""Real Time Tactics"": 20, ""Great Soundtrack"": 18, ""Adventure"": 16, ""Magic"": 15}"
1906830,True,"{""Adventure"": 222, ""Crafting"": 216, ""Wholesome"": 207, ""Puzzle"": 197, ""Relaxing"": 193, ""Exploration"": 184, ""Story Rich"": 174, ""RPG"": 167, ""Pixel Graphics"": 166, ""Fantasy"": 147, ""2D"": 138, ""Colorful"": 127, ""Medieval"": 125, ""Simulation"": 111, ""Building"": 96, ""Life Sim"": 79, ""Job Simulator"": 63, ""Side Scroller"": 44, ""Indie"": 27, ""Singleplayer"": 25}"
915460,True,"{""Sexual Content"": 121, ""Nudity"": 102, ""Mature"": 68, ""Female Protagonist"": 59, ""Action"": 49, ""Indie"": 47, ""Memes"": 40, ""Third-Person Shooter"": 40, ""Multiplayer"": 36, ""Violent"": 36, ""Co-op"": 33, ""Zombies"": 33, ""Shooter"": 29, ""Funny"": 29, ""Gore"": 29, ""Great Soundtrack"": 23, ""Massively Multiplayer"": 22, ""Comedy"": 20, ""Dark Humor"": 20, ""Early Access"": 15}"
612930,True,"{""Action"": 115, ""Indie"": 111, ""Fighting"": 109, ""2D Fighter"": 104, ""Mythology"": 103, ""Memes"": 95, ""2.5D"": 88, ""2D"": 82, ""Funny"": 79, ""Singleplayer"": 77, ""Local Multiplayer"": 75, ""Multiplayer"": 73, ""Casual"": 70, ""Beat 'em up"": 66, ""Spectacle fighter"": 60, ""Anime"": 53, ""Satire"": 47, ""Turn-Based Combat"": 38, ""PvP"": 35, ""Early Access"": 31}"
628200,True,"{""Capitalism"": 170, ""Trading"": 164, ""Economy"": 160, ""Strategy"": 151, ""Dark Comedy"": 147, ""Villain Protagonist"": 141, ""Satire"": 140, ""Singleplayer"": 128, ""Adventure"": 125, ""First-Person"": 124, ""Management"": 124, ""Simulation"": 118, ""Immersive Sim"": 108, ""Realistic"": 103, ""Indie"": 93, ""Immersive"": 58, ""Political"": 56, ""Minimalist"": 40, ""Point & Click"": 38, ""Psychological Horror"": 29}"
976700,True,"{""Simulation"": 202, ""Casual"": 194, ""Science"": 192, ""Indie"": 191, ""Education"": 186, ""Sandbox"": 177, ""Funny"": 173, ""Management"": 163, ""Puzzle"": 161, ""First-Person"": 157, ""Action"": 156, ""Singleplayer"": 152, ""Replay Value"": 147, ""Time Management"": 140, ""Atmospheric"": 138, ""Choices Matter"": 132, ""Relaxing"": 125, ""Realistic"": 107, ""Nudity"": 102, ""Great Soundtrack"": 100}"
2635350,True,"{""Strategy"": 199, ""City Builder"": 179, ""Survival"": 169, ""Management"": 165, ""Resource Management"": 158, ""Economy"": 149, ""Relaxing"": 142, ""Colorful"": 130, ""Cute"": 126, ""Funny"": 114, ""Simulation"": 109, ""Building"": 104, ""Colony Sim"": 103, ""Fantasy"": 74, ""Nature"": 60, ""Family Friendly"": 43, ""Base-Building"": 31, ""Singleplayer"": 28, ""Indie"": 23}"
1054550,True,"{""Roguelike Deckbuilder"": 51, ""Indie"": 42, ""Strategy"": 39, ""Anime"": 38, ""Female Protagonist"": 34, ""Rogue-lite"": 25, ""Card Game"": 24, ""Singleplayer"": 23, ""Turn-Based"": 21, ""2D"": 20, ""Great Soundtrack"": 17, ""Rogue-like"": 16, ""Replay Value"": 16, ""Fantasy"": 16, ""Dungeon Crawler"": 14, ""RPG"": 14, ""Cute"": 10, ""JRPG"": 8, ""Deckbuilding"": 5}"
<<<<<<< HEAD
1113680,True,"{""Sexual Content"": 153, ""Nudity"": 138, ""Casual"": 113, ""Action"": 102, ""RPG"": 97, ""Indie"": 97, ""Adventure"": 92, ""Anime"": 78, ""Bullet Hell"": 61, ""NSFW"": 54, ""Shoot 'Em Up"": 52, ""Romance"": 32, ""Visual Novel"": 28, ""Arcade"": 27, ""Fantasy"": 25, ""Simulation"": 24, ""Cute"": 21, ""Singleplayer"": 18, ""Mature"": 18, ""Psychological Horror"": 17}"
1015730,True,"{""RPG"": 64, ""Indie"": 64, ""Sexual Content"": 29, ""Nudity"": 25, ""Violent"": 24, ""RPGMaker"": 24, ""Gore"": 21, ""Anime"": 16, ""Adventure"": 13, ""JRPG"": 13, ""Multiple Endings"": 13, ""Funny"": 10, ""Memes"": 10}"
24420,True,"{""Metroidvania"": 217, ""Indie"": 180, ""Exploration"": 174, ""Female Protagonist"": 173, ""Great Soundtrack"": 149, ""Underwater"": 141, ""Adventure"": 139, ""2D"": 105, ""Singleplayer"": 102, ""Beautiful"": 96, ""Action"": 64, ""Fantasy"": 60, ""Atmospheric"": 41, ""Immersive"": 38, ""Open World"": 28, ""Side Scroller"": 25, ""Story Rich"": 23, ""Philosophical"": 22, ""Platformer"": 20, ""Puzzle"": 13}"
829280,True,"{""1990's"": 948, ""Old School"": 866, ""2D"": 806, ""Cartoony"": 743, ""Family Friendly"": 734, ""Casual"": 702, ""Precision Platformer"": 677, ""Difficult"": 672, ""Pixel Graphics"": 659, ""Retro"": 649, ""Indie"": 646, ""2D Platformer"": 567, ""Platformer"": 553, ""Fast-Paced"": 540, ""Singleplayer"": 540, ""Adventure"": 534, ""Female Protagonist"": 532, ""Action"": 531, ""Cute"": 503, ""Colorful"": 501}"
745850,True,"{""Visual Novel"": 39, ""Casual"": 28, ""Anime"": 27, ""Indie"": 25, ""Cute"": 24, ""Sexual Content"": 20, ""Nudity"": 15, ""Short"": 13, ""Post-apocalyptic"": 12, ""Mystery"": 11, ""Mature"": 10, ""Hentai"": 5}"
=======
1113680,False,
1015730,True,"{""RPG"": 64, ""Indie"": 64, ""Sexual Content"": 29, ""Nudity"": 25, ""Violent"": 24, ""RPGMaker"": 24, ""Gore"": 21, ""Anime"": 16, ""Adventure"": 13, ""JRPG"": 13, ""Multiple Endings"": 13, ""Funny"": 10, ""Memes"": 10}"
24420,True,"{""Metroidvania"": 217, ""Indie"": 180, ""Exploration"": 174, ""Female Protagonist"": 173, ""Great Soundtrack"": 149, ""Underwater"": 141, ""Adventure"": 139, ""2D"": 105, ""Singleplayer"": 102, ""Beautiful"": 96, ""Action"": 64, ""Fantasy"": 60, ""Atmospheric"": 41, ""Immersive"": 38, ""Open World"": 28, ""Side Scroller"": 25, ""Story Rich"": 23, ""Philosophical"": 22, ""Platformer"": 20, ""Puzzle"": 13}"
829280,True,"{""1990's"": 948, ""Old School"": 866, ""2D"": 806, ""Cartoony"": 743, ""Family Friendly"": 734, ""Casual"": 702, ""Precision Platformer"": 677, ""Difficult"": 672, ""Pixel Graphics"": 659, ""Retro"": 649, ""Indie"": 646, ""2D Platformer"": 567, ""Platformer"": 553, ""Fast-Paced"": 540, ""Singleplayer"": 540, ""Adventure"": 534, ""Female Protagonist"": 532, ""Action"": 531, ""Cute"": 503, ""Colorful"": 501}"
745850,False,
>>>>>>> dbf0022a0b048cf7abe9cf6e59d993e7a396360b
247350,True,"{""Simulation"": 68, ""Indie"": 48, ""Action"": 43, ""Space"": 34, ""Co-op"": 29, ""Multiplayer"": 26, ""Sci-fi"": 19, ""Local Co-Op"": 16, ""Space Sim"": 8}"
2400640,True,"{""Action"": 280, ""Boss Rush"": 277, ""Dark"": 252, ""Action RPG"": 242, ""Bullet Hell"": 221, ""Hack and Slash"": 218, ""Futuristic"": 210, ""Souls-like"": 205, ""Spectacle fighter"": 193, ""2D"": 180, ""Anime"": 175, ""Pixel Graphics"": 172, ""Top-Down"": 153, ""Dark Fantasy"": 134, ""Robots"": 121, ""Sci-fi"": 104, ""Combat"": 86, ""Female Protagonist"": 75, ""Singleplayer"": 64, ""Indie"": 60}"
2488510,True,"{""Action Roguelike"": 223, ""Bullet Hell"": 216, ""Survival"": 211, ""Zombies"": 210, ""Rogue-lite"": 199, ""Top-Down Shooter"": 191, ""Action"": 178, ""Arena Shooter"": 178, ""Action RPG"": 170, ""Top-Down"": 153, ""Rogue-like"": 146, ""RPG"": 134, ""Post-apocalyptic"": 130, ""2D"": 126, ""Procedural Generation"": 99, ""Singleplayer"": 82, ""Score Attack"": 64, ""Indie"": 51, ""Isometric"": 46, ""Perma Death"": 24}"
263720,True,"{""Fighting"": 82, ""Action"": 64, ""2D Fighter"": 63, ""Multiplayer"": 61, ""Platformer"": 59, ""Indie"": 51, ""Casual"": 38, ""Early Access"": 11, ""Competitive"": 11, ""Local Multiplayer"": 11, ""4 Player Local"": 9, ""Beat 'em up"": 6}"
418620,True,"{""Beat 'em up"": 69, ""Action"": 41, ""Indie"": 41, ""Casual"": 33, ""Violent"": 32, ""Arcade"": 28, ""Side Scroller"": 24, ""1990's"": 24, ""Local Co-Op"": 23, ""Retro"": 23, ""Gore"": 22, ""Fighting"": 20, ""Classic"": 15, ""Co-op Campaign"": 13, ""Adventure"": 12}"
402120,True,"{""Action Roguelike"": 39, ""Action"": 32, ""Rogue-lite"": 31, ""Bullet Hell"": 31, ""Pixel Graphics"": 30, ""Indie"": 29, ""Adventure"": 25, ""Lovecraftian"": 25, ""RPG"": 24, ""Difficult"": 21, ""Rogue-like"": 17, ""Great Soundtrack"": 9, ""Singleplayer"": 9}"
1085220,True,"{""Soundtrack"": 176, ""Exploration"": 175, ""Puzzle"": 171, ""Cute"": 165, ""Action"": 160, ""Controller"": 149, ""2D"": 142, ""Fantasy"": 138, ""Action-Adventure"": 137, ""Story Rich"": 135, ""Atmospheric"": 132, ""Emotional"": 126, ""Adventure"": 120, ""Singleplayer"": 119, ""Indie"": 116, ""Metroidvania"": 103, ""Surreal"": 98, ""Hand-drawn"": 98, ""Isometric"": 89, ""Funny"": 79}"
270010,True,"{""Action"": 64, ""Casual"": 53, ""Indie"": 44, ""Shooter"": 42, ""First-Person"": 41, ""Singleplayer"": 35, ""FPS"": 32, ""VR"": 31, ""Time Travel"": 29, ""Strategy"": 25, ""Level Editor"": 23, ""Tower Defense"": 21, ""Time Manipulation"": 20, ""Puzzle"": 19, ""Controller"": 19, ""Voxel"": 18, ""Sci-fi"": 18, ""Multiplayer"": 7, ""Co-op"": 5}"
854940,True,"{""Indie"": 84, ""RPG"": 76, ""LGBTQ+"": 62, ""Pixel Graphics"": 52, ""Female Protagonist"": 50, ""Story Rich"": 42, ""Singleplayer"": 41, ""Fantasy"": 37, ""Great Soundtrack"": 28, ""JRPG"": 27, ""Retro"": 26, ""Turn-Based"": 25, ""Turn-Based Tactics"": 25, ""Cute"": 20, ""Magic"": 19, ""Isometric"": 17, ""Turn-Based Combat"": 9, ""Adventure"": 9, ""2D"": 7, ""Tactical RPG"": 5}"
96000,True,"{""Point & Click"": 4587, ""Puzzle"": 4587, ""Hand-drawn"": 4581, ""Steampunk"": 256, ""Retro"": 250, ""Atmospheric"": 247, ""2D"": 243, ""Story Rich"": 237, ""Casual"": 236, ""Family Friendly"": 233, ""Cute"": 231, ""Stylized"": 225, ""Surreal"": 225, ""Adventure"": 213, ""Hidden Object"": 189, ""Singleplayer"": 184, ""Indie"": 158, ""Minigames"": 153, ""Logic"": 148, ""Relaxing"": 143}"
788630,True,"{""Sci-fi"": 191, ""Space Sim"": 188, ""Open World"": 185, ""Space"": 184, ""Top-Down"": 178, ""Choices Matter"": 174, ""Mining"": 173, ""RPG"": 169, ""Action RPG"": 163, ""Trading"": 162, ""Exploration"": 160, ""Physics"": 151, ""2D"": 150, ""Adventure"": 137, ""Conspiracy"": 137, ""Simulation"": 133, ""Story Rich"": 132, ""Lore-Rich"": 129, ""Mars"": 126, ""Indie"": 103}"
274310,True,"{""Indie"": 156, ""RPG"": 147, ""RPGMaker"": 131, ""Story Rich"": 87, ""Pixel Graphics"": 70, ""Choices Matter"": 61, ""LGBTQ+"": 56, ""Casual"": 46, ""Singleplayer"": 43, ""Walking Simulator"": 38, ""Great Soundtrack"": 35, ""Adventure"": 31, ""Romance"": 29, ""Female Protagonist"": 16, ""2D"": 14, ""Nudity"": 11, ""Visual Novel"": 10, ""Interactive Fiction"": 7, ""Horror"": 6, ""Life Sim"": 6}"
1609080,True,"{""Horror"": 192, ""Thriller"": 163, ""Atmospheric"": 160, ""Psychological Horror"": 157, ""Walking Simulator"": 145, ""First-Person"": 133, ""Cinematic"": 130, ""Realistic"": 128, ""Psychological"": 127, ""Dark"": 118, ""3D"": 107, ""Simulation"": 106, ""Exploration"": 105, ""Historical"": 100, ""Mystery"": 94, ""Retro"": 92, ""Story Rich"": 91, ""Linear"": 89, ""Singleplayer"": 82, ""Indie"": 70}"
355980,True,"{""Tower Defense"": 153, ""Strategy"": 145, ""Indie"": 142, ""Pixel Graphics"": 139, ""2D"": 136, ""Singleplayer"": 130, ""Villain Protagonist"": 129, ""Top-Down"": 126, ""Puzzle"": 124, ""Replay Value"": 122, ""Resource Management"": 121, ""Fantasy"": 119, ""Tactical"": 117, ""Building"": 114, ""Gore"": 112, ""Medieval"": 108, ""Retro"": 100, ""Combat"": 92, ""PvE"": 88, ""Great Soundtrack"": 83}"
1554970,True,"{""Third Person"": 64, ""3D"": 48, ""Action Roguelike"": 44, ""Action"": 42, ""Singleplayer"": 41, ""Adventure"": 39, ""Procedural Generation"": 38, ""Rogue-like"": 28, ""Combat"": 28, ""Colorful"": 27, ""PvE"": 25, ""Indie"": 22, ""Controller"": 22, ""Rogue-lite"": 6}"
314180,True,"{""Shoot 'Em Up"": 90, ""Bullet Hell"": 89, ""Action"": 57, ""Arcade"": 51, ""Anime"": 44, ""Indie"": 36, ""Gothic"": 33, ""Female Protagonist"": 31, ""Great Soundtrack"": 26, ""Side Scroller"": 18, ""Shooter"": 18, ""Cute"": 11, ""2D"": 7, ""Difficult"": 6, ""Local Co-Op"": 6}"
647570,True,"{""Adventure"": 24, ""VR"": 21, ""Horror"": 19, ""Psychological Horror"": 18, ""Indie"": 15, ""Psychological"": 12, ""Puzzle"": 7, ""First-Person"": 7, ""Walking Simulator"": 7, ""FMV"": 7}"
946770,True,"{""Story Rich"": 310, ""Choices Matter"": 306, ""Post-apocalyptic"": 302, ""Dark Comedy"": 297, ""Visual Novel"": 295, ""Adventure"": 292, ""Casual"": 282, ""Zombies"": 277, ""Comedy"": 274, ""Interactive Fiction"": 267, ""Dark Humor"": 267, ""Funny"": 264, ""Cartoon"": 263, ""Loot"": 260, ""Cartoony"": 258, ""2D"": 256, ""Survival"": 256, ""Singleplayer"": 240, ""Indie"": 234, ""Great Soundtrack"": 223}"
1046300,True,"{""Roguelike Deckbuilder"": 197, ""Card Game"": 189, ""Pirates"": 187, ""Turn-Based Strategy"": 184, ""Card Battler"": 182, ""Strategy"": 169, ""Rogue-lite"": 168, ""Difficult"": 165, ""Turn-Based"": 163, ""Rogue-like"": 160, ""Third Person"": 152, ""2D"": 148, ""Deckbuilding"": 139, ""Turn-Based Combat"": 132, ""Cartoony"": 125, ""Singleplayer"": 122, ""Indie"": 115, ""Adventure"": 65, ""Casual"": 63, ""RPG"": 41}"
237740,True,"{""Platformer"": 144, ""Indie"": 134, ""Action"": 130, ""Difficult"": 114, ""Adventure"": 106, ""Retro"": 102, ""Comedy"": 90, ""Pixel Graphics"": 89, ""Singleplayer"": 69, ""Great Soundtrack"": 65, ""2D"": 58, ""Funny"": 49, ""Memes"": 47, ""Side Scroller"": 45, ""Satire"": 45, ""Nudity"": 31, ""Gore"": 28, ""Violent"": 22, ""Controller"": 19, ""Old School"": 13}"
1883090,True,"{""LGBTQ+"": 369, ""Sexual Content"": 352, ""Mature"": 249, ""Visual Novel"": 205, ""Choices Matter"": 179, ""Romance"": 176, ""Anime"": 149, ""Nudity"": 145, ""Adventure"": 141, ""2D"": 130, ""Simulation"": 124, ""NSFW"": 121, ""Aliens"": 117, ""Multiple Endings"": 111, ""Choose Your Own Adventure"": 106, ""Hand-drawn"": 104, ""Story Rich"": 101, ""Singleplayer"": 96, ""Space"": 84, ""Indie"": 83}"
954610,True,{}
2726890,True,"{""Dating Sim"": 61, ""Immersive Sim"": 55, ""FMV"": 49, ""Artificial Intelligence"": 44, ""Simulation"": 41, ""Female Protagonist"": 34, ""Story Rich"": 33, ""Multiple Endings"": 32, ""Conversation"": 24, ""Sexual Content"": 23, ""RPG"": 22, ""Narration"": 22, ""Indie"": 21, ""Emotional"": 21, ""Casual"": 21, ""Singleplayer"": 20, ""Sci-fi"": 8, ""Nudity"": 6}"
2580020,True,"{""Horror"": 223, ""Psychological Horror"": 217, ""Atmospheric"": 207, ""Dark"": 205, ""Walking Simulator"": 201, ""Exploration"": 198, ""Story Rich"": 197, ""Choices Matter"": 186, ""Multiple Endings"": 176, ""Surreal"": 167, ""Thriller"": 157, ""Mystery"": 153, ""Retro"": 147, ""Adventure"": 144, ""Singleplayer"": 134, ""Indie"": 134, ""Survival Horror"": 117, ""First-Person"": 101, ""Stylized"": 92, ""Choose Your Own Adventure"": 86}"
1297330,True,"{""Fantasy"": 536, ""Action"": 514, ""Adventure"": 499, ""Indie"": 493, ""Action-Adventure"": 473, ""Character Action Game"": 453, ""Exploration"": 442, ""Platformer"": 442, ""2D Platformer"": 431, ""Hack and Slash"": 418, ""Pixel Graphics"": 403, ""Precision Platformer"": 401, ""Side Scroller"": 394, ""2D"": 380, ""Cinematic"": 372, ""Cartoony"": 372, ""Stylized"": 370, ""Colorful"": 368, ""Atmospheric"": 365, ""Singleplayer"": 365}"
98400,True,"{""FPS"": 233, ""Cyberpunk"": 218, ""Action"": 177, ""Sci-fi"": 149, ""Shooter"": 106, ""Indie"": 103, ""Singleplayer"": 94, ""First-Person"": 86, ""Dystopian "": 61, ""Robots"": 57, ""Difficult"": 53, ""3D Vision"": 24, ""Violent"": 21, ""Old School"": 18, ""Atmospheric"": 16, ""Gore"": 7, ""Boomer Shooter"": 6, ""Futuristic"": 5}"
330100,True,"{""Indie"": 38, ""Action"": 37, ""RPG"": 37, ""Simulation"": 35, ""Space"": 28, ""Building"": 22, ""2D"": 18, ""Singleplayer"": 14, ""Top-Down"": 13, ""Destruction"": 12, ""Exploration"": 12, ""Futuristic"": 12, ""Physics"": 12, ""Sci-fi"": 12, ""Arcade"": 12, ""Survival"": 12, ""Shooter"": 11, ""Bullet Hell"": 11, ""Management"": 11}"
311010,True,"{""Adventure"": 74, ""Indie"": 58, ""Action"": 57, ""Pixel Graphics"": 50, ""Platformer"": 42, ""Puzzle-Platformer"": 41, ""2D"": 31, ""Sci-fi"": 31, ""Retro"": 30, ""Singleplayer"": 22, ""Side Scroller"": 19, ""Atmospheric"": 19, ""Puzzle"": 18, ""Story Rich"": 15, ""Difficult"": 10, ""Family Friendly"": 9, ""Relaxing"": 7, ""Great Soundtrack"": 5}"
1833490,True,"{""Indie"": 141, ""Adventure"": 138, ""Story Rich"": 130, ""Atmospheric"": 117, ""Pixel Graphics"": 117, ""Singleplayer"": 111, ""Interactive Fiction"": 99, ""Linear"": 96, ""Text-Based"": 90, ""Visual Novel"": 89, ""Cinematic"": 79, ""Puzzle"": 77, ""Platformer"": 75, ""2D Platformer"": 71, ""Side Scroller"": 66, ""Drama"": 65, ""Emotional"": 60, ""Relaxing"": 59, ""Walking Simulator"": 55, ""Psychological Horror"": 49}"
1273440,True,"{""Racing"": 124, ""Simulation"": 117, ""Automobile Sim"": 112, ""Open World"": 109, ""Realistic"": 105, ""Sports"": 95, ""Driving"": 94, ""Multiplayer"": 88, ""Transportation"": 82, ""Physics"": 80, ""PvP"": 74, ""Massively Multiplayer"": 71, ""3D"": 64, ""6DOF"": 63, ""Singleplayer"": 62, ""Action"": 58, ""Choose Your Own Adventure"": 55, ""Co-op"": 49, ""Online Co-Op"": 47, ""Indie"": 37}"
1158890,True,"{""Puzzle"": 200, ""Adventure"": 189, ""Atmospheric"": 189, ""Platformer"": 185, ""Story Rich"": 183, ""Indie"": 174, ""Dark Fantasy"": 169, ""Exploration"": 165, ""Singleplayer"": 163, ""Horror"": 162, ""Difficult"": 155, ""Action-Adventure"": 154, ""Action"": 152, ""Puzzle-Platformer"": 149, ""Dark"": 143, ""Stealth"": 130, ""Gore"": 122, ""Violent"": 117, ""Cinematic"": 106, ""Dystopian "": 99}"
733210,True,"{""Casual"": 195, ""Adventure"": 190, ""Action"": 185, ""Story Rich"": 183, ""RPG"": 178, ""Singleplayer"": 174, ""Surreal"": 174, ""Emotional"": 172, ""Psychological Horror"": 167, ""Narration"": 167, ""Colorful"": 159, ""Relaxing"": 158, ""Platformer"": 158, ""Atmospheric"": 142, ""Controller"": 134, ""Horror"": 132, ""Time Attack"": 130, ""2D"": 125, ""Indie"": 122, ""Great Soundtrack"": 55}"
402330,True,"{""Comedy"": 64, ""FMV"": 63, ""Quick-Time Events"": 62, ""Action"": 45, ""Nudity"": 44, ""Indie"": 42, ""First-Person"": 30, ""Choices Matter"": 28, ""Violent"": 27, ""Funny"": 24, ""Casual"": 21, ""Mature"": 20, ""Memes"": 16, ""Gore"": 15, ""Horror"": 15, ""Realistic"": 12, ""Singleplayer"": 11, ""Sexual Content"": 11, ""Early Access"": 9, ""Psychological Horror"": 7}"
1032790,True,"{""Strategy"": 79, ""Indie"": 68, ""Card Game"": 44, ""Trading Card Game"": 37, ""Board Game"": 31, ""Multiplayer"": 20, ""Turn-Based"": 19}"
1184400,True,{}
241910,True,"{""Adventure"": 169, ""Point & Click"": 137, ""Comedy"": 116, ""Indie"": 60, ""Singleplayer"": 60, ""Puzzle"": 56, ""Funny"": 45, ""Story Rich"": 34, ""Escape Room"": 29, ""Hand-drawn"": 21, ""Classic"": 13, ""2D"": 12, ""Steampunk"": 11, ""Cult Classic"": 11, ""Retro"": 10, ""Great Soundtrack"": 10, ""1990's"": 7, ""Sexual Content"": 6}"
349270,True,"{""Indie"": 164, ""Adventure"": 160, ""Atmospheric"": 46, ""Walking Simulator"": 39, ""Experience"": 38, ""Cinematic"": 38, ""Dark"": 31, ""Simulation"": 25, ""Short"": 23, ""Puzzle"": 7, ""Surreal"": 7, ""Psychological"": 5}"
1603640,True,"{""Adventure"": 245, ""Puzzle"": 234, ""Indie"": 231, ""Point & Click"": 212, ""Casual"": 202, ""Exploration"": 193, ""Hidden Object"": 185, ""3D"": 172, ""First-Person"": 165, ""Realistic"": 152, ""Atmospheric"": 141, ""Detective"": 131, ""Historical"": 129, ""Logic"": 115, ""Mystery"": 102, ""Time Travel"": 83, ""Story Rich"": 69, ""Singleplayer"": 52, ""Escape Room"": 39, ""Strategy"": 26}"
376520,True,"{""Adventure"": 143, ""Indie"": 136, ""Point & Click"": 133, ""Comedy"": 130, ""Time Travel"": 125, ""Puzzle"": 119, ""Retro"": 117, ""Singleplayer"": 112, ""Story Rich"": 106, ""Hand-drawn"": 103, ""Funny"": 97, ""2D"": 93, ""Cartoony"": 89, ""Third Person"": 87, ""Linear"": 85, ""Family Friendly"": 78, ""Cute"": 73, ""Casual"": 68, ""Crowdfunded"": 61, ""Short"": 48}"
<<<<<<< HEAD
1114290,True,"{""Sports"": 716, ""PvP"": 703, ""Arcade"": 700, ""Multiplayer"": 698, ""Fast-Paced"": 694, ""Strategy"": 673, ""2D"": 202, ""Hand-drawn"": 196, ""Retro"": 192, ""Family Friendly"": 190, ""1990's"": 183, ""Local Multiplayer"": 178, ""Cult Classic"": 177, ""Singleplayer"": 176, ""Sequel"": 170, ""e-sports"": 169, ""Addictive"": 161, ""Shooter"": 143, ""Difficult"": 126, ""Indie"": 123}"
1191580,True,"{""Creature Collector"": 72, ""RPG"": 60, ""Adventure"": 54, ""Indie"": 47, ""Casual"": 41, ""Simulation"": 34, ""Turn-Based Combat"": 24, ""Singleplayer"": 21, ""Turn-Based"": 17, ""Anime"": 14, ""2D"": 9, ""Cute"": 9, ""Exploration"": 7, ""Colorful"": 6, ""JRPG"": 6}"
530020,True,"{""Indie"": 105, ""Adventure"": 100, ""Action"": 96, ""Action-Adventure"": 72, ""RPG"": 65, ""Exploration"": 61, ""Top-Down"": 57, ""Singleplayer"": 52, ""Action RPG"": 46, ""Retro"": 44, ""Puzzle"": 43, ""Family Friendly"": 40, ""Funny"": 36, ""Fantasy"": 36, ""Atmospheric"": 28, ""Colorful"": 28, ""Great Soundtrack"": 26, ""Story Rich"": 25, ""Cute"": 22, ""Isometric"": 22}"
1106940,True,"{""Nudity"": 43, ""Sexual Content"": 41, ""Visual Novel"": 38, ""Anime"": 33, ""Mature"": 25, ""Simulation"": 24, ""Indie"": 21, ""Casual"": 19, ""NSFW"": 18, ""Romance"": 16, ""Interactive Fiction"": 14, ""2D"": 13, ""Cute"": 8, ""Psychological Horror"": 5}"
1137410,True,{}
=======
1114290,False,
1191580,True,"{""Creature Collector"": 72, ""RPG"": 60, ""Adventure"": 54, ""Indie"": 47, ""Casual"": 41, ""Simulation"": 34, ""Turn-Based Combat"": 24, ""Singleplayer"": 21, ""Turn-Based"": 17, ""Anime"": 14, ""2D"": 9, ""Cute"": 9, ""Exploration"": 7, ""Colorful"": 6, ""JRPG"": 6}"
530020,True,"{""Indie"": 105, ""Adventure"": 100, ""Action"": 96, ""Action-Adventure"": 72, ""RPG"": 65, ""Exploration"": 61, ""Top-Down"": 57, ""Singleplayer"": 52, ""Action RPG"": 46, ""Retro"": 44, ""Puzzle"": 43, ""Family Friendly"": 40, ""Funny"": 36, ""Fantasy"": 36, ""Atmospheric"": 28, ""Colorful"": 28, ""Great Soundtrack"": 26, ""Story Rich"": 25, ""Cute"": 22, ""Isometric"": 22}"
1106940,True,"{""Nudity"": 43, ""Sexual Content"": 41, ""Visual Novel"": 38, ""Anime"": 33, ""Mature"": 25, ""Simulation"": 24, ""Indie"": 21, ""Casual"": 19, ""NSFW"": 18, ""Romance"": 16, ""Interactive Fiction"": 14, ""2D"": 13, ""Cute"": 8, ""Psychological Horror"": 5}"
1137410,False,
>>>>>>> dbf0022a0b048cf7abe9cf6e59d993e7a396360b
1865930,True,"{""Turn-Based Tactics"": 543, ""Comic Book"": 505, ""Strategy RPG"": 465, ""RPG"": 442, ""Simulation"": 435, ""Sci-fi"": 435, ""Exploration"": 432, ""Dungeon Crawler"": 426, ""Grid-Based Movement"": 422, ""Rogue-lite"": 418, ""Strategy"": 412, ""Dark Humor"": 410, ""Stylized"": 404, ""Turn-Based Combat"": 396, ""Rogue-like"": 386, ""Crafting"": 381, ""2D"": 374, ""Space"": 369, ""Indie"": 365, ""Survival"": 363}"
