appid,thumb_hue_bin_0,thumb_hue_bin_1,thumb_hue_bin_2,thumb_hue_bin_3,thumb_hue_bin_4,thumb_hue_bin_5,thumb_hue_bin_6,thumb_hue_bin_7,thumb_hue_bin_8,thumb_hue_bin_9,thumb_hue_bin_10,thumb_hue_bin_11,thumb_hue_bin_12,thumb_hue_bin_13,thumb_hue_bin_14,thumb_hue_bin_15,thumb_avg_saturation,thumb_avg_value,thumb_distinct_colors,thumb_reduced_palette_colors,thumb_edge_density,thumb_brightness_std,thumb_warm_color_ratio,thumb_texture_complexity,ss0_hue_bin_0,ss0_hue_bin_1,ss0_hue_bin_2,ss0_hue_bin_3,ss0_hue_bin_4,ss0_hue_bin_5,ss0_hue_bin_6,ss0_hue_bin_7,ss0_hue_bin_8,ss0_hue_bin_9,ss0_hue_bin_10,ss0_hue_bin_11,ss0_hue_bin_12,ss0_hue_bin_13,ss0_hue_bin_14,ss0_hue_bin_15,ss0_avg_saturation,ss0_avg_value,ss0_distinct_colors,ss0_reduced_palette_colors,ss0_edge_density,ss0_brightness_std,ss0_warm_color_ratio,ss0_texture_complexity,tag_2D,tag_Puzzle,tag_Story_Rich,tag_RPG,tag_Pixel_Graphics,tag_Exploration,tag_Female_Protagonist,tag_Horror,tag_Fantasy,tag_First_Person,tag_Retro,tag_Platformer,tag_3D,tag_Arcade,tag_Family_Friendly,tag_Sci_fi,tag_Psychological_Horror,tag_Visual_Novel,tag_Comedy,tag_Mystery,tag_Point___Click,tag_Shooter,tag_Action_Adventure,tag_Multiple_Endings,tag_Rogue_like,tag_Rogue_lite,tag_Side_Scroller,tag_Nudity,tag_Hand_drawn,tag_Top_Down,tag_Survival,tag_Open_World,tag_Sandbox,tag_Physics,tag_Puzzle_Platformer,tag_2D_Platformer,tag_Cartoony,tag_Third_Person,tag_Walking_Simulator,tag_Management,tag_Turn_Based,tag_Building,tag_Procedural_Generation,tag_Linear,tag_Short,tag_FPS,tag_Interactive_Fiction,tag_Drama,tag_Combat,tag_VR,tag_Bullet_Hell,tag_Space,tag_Shoot__Em_Up,tag_JRPG,tag_Logic,tag_Action_Roguelike,tag_Survival_Horror,tag_Mature,tag_Tactical,tag_Hidden_Object,tag_Turn_Based_Combat,tag_Romance,tag_Turn_Based_Strategy,tag_Old_School,tag_Fast_Paced,tag_Action_RPG,tag_Dungeon_Crawler,tag_Resource_Management,tag_Dating_Sim,tag_LGBTQ,tag_Isometric,tag_RPGMaker,tag_Magic,tag_Sports,tag_Character_Customization,tag_Choose_Your_Own_Adventure,tag_Hack_and_Slash,tag_Hentai,tag_Cartoon,tag_Crafting,tag_Dark_Fantasy,tag_Metroidvania,tag_Turn_Based_Tactics,tag_3D_Platformer,tag_Text_Based,cat_Captions_available,cat_Chat_Speech_to_text,cat_Chat_Text_to_speech,cat_Co_op,cat_Cross_Platform_Multiplayer,cat_Family_Sharing,cat_Full_controller_support,cat_In_App_Purchases,cat_Includes_level_editor,cat_LAN_Co_op,cat_LAN_PvP,cat_MMO,cat_Multi_player,cat_Online_Co_op,cat_Online_PvP,cat_Partial_Controller_Support,cat_PvP,cat_Remote_Play_Together,cat_Remote_Play_on_Phone,cat_Remote_Play_on_TV,cat_Remote_Play_on_Tablet,cat_Save_Anytime,cat_Shared_Split_Screen,cat_Shared_Split_Screen_Co_op,cat_Shared_Split_Screen_PvP,cat_Single_player,cat_Stats,cat_Steam_Achievements,cat_Steam_Cloud,cat_Steam_Leaderboards,cat_Steam_Trading_Cards,cat_Steam_Workshop,cat_Tracked_Controller_Support,cat_VR_Only,cat_VR_Support,cat_VR_Supported,cat_Valve_Anti_Cheat_enabled,genre_Action,genre_Adventure,genre_Casual,genre_Free_To_Play,genre_Game_Development,genre_Gore,genre_Indie,genre_Massively_Multiplayer,genre_Nudity,genre_RPG,genre_Racing,genre_Sexual_Content,genre_Simulation,genre_Sports,genre_Strategy,genre_Utilities,genre_Violent,lang_English,lang_French,lang_German,lang_Spanish,lang_Japanese,lang_Simplified_Chinese,lang_Traditional_Chinese,lang_Korean,lang_Portuguese,lang_Russian,hw_ram_gb,hw_storage_gb,hw_has_gpu_req,dev_prev_count,tfidf_action,tfidf_adventure,tfidf_based,tfidf_battle,tfidf_build,tfidf_character,tfidf_characters,tfidf_choose,tfidf_combat,tfidf_create,tfidf_different,tfidf_discover,tfidf_enemies,tfidf_experience,tfidf_explore,tfidf_features,tfidf_fight,tfidf_friends,tfidf_game,tfidf_gameplay,tfidf_games,tfidf_help,tfidf_items,tfidf_just,tfidf_level,tfidf_levels,tfidf_life,tfidf_like,tfidf_make,tfidf_mode,tfidf_music,tfidf_need,tfidf_new,tfidf_play,tfidf_player,tfidf_players,tfidf_power,tfidf_puzzle,tfidf_puzzles,tfidf_set,tfidf_skills,tfidf_story,tfidf_style,tfidf_time,tfidf_unique,tfidf_unlock,tfidf_use,tfidf_way,tfidf_weapons,tfidf_world,price_usd,achievements_total,screenshots_count,movies_count,short_desc_len,detailed_desc_len,required_age,platform_mac,platform_linux,has_demo,has_website
696530,81.9727,7.2083,0.912,0.274,0.3134,0.1213,0.3549,0.2538,1.0728,0.1405,0.1345,0.0597,0.1021,1.0768,0.3327,5.6704,222.4118,127.136,25148.0,7314.0,8.2184,69.0677,97.1496,1733.7628,58.823,4.1945,0.0061,0.0,0.0,0.002,0.0,0.0,0.002,0.0014,0.7792,2.8388,5.5712,4.1924,7.0251,16.5643,138.7123,89.0994,70582.0,6596.0,13.6251,55.1036,89.9482,822.9181,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,3.0,1,0,0.0,0.2901536513150294,0.0,0.0,0.0,0.0,0.176103524779747,0.1973363411823251,0.0,0.0,0.0,0.0,0.0,0.2641756816353992,0.1627906674751401,0.1237722356720221,0.0,0.1988596983399384,0.2722013570712381,0.0,0.0,0.1835805400795566,0.0,0.1776794471811177,0.0,0.0,0.0,0.0,0.1602847573520743,0.0,0.0,0.0,0.0,0.1382360066454367,0.0,0.0,0.0,0.2100986650695133,0.5363280167798508,0.0,0.0,0.3101967437781782,0.0,0.2413311227957601,0.0,0.0,0.0,0.1558356177765432,0.0,0.0,12.99,16.0,10,2,181,2308,0,0,0,0,1
1185520,17.2063,22.3731,36.2538,0.456,0.274,0.2224,0.3539,0.7654,2.0768,10.8534,2.4833,0.8129,0.5935,1.0465,1.4156,2.8129,164.8779,188.2437,43096.0,17583.0,14.8089,81.8174,80.6239,3877.8246,33.4262,25.3832,2.8266,0.5425,1.0925,0.3662,0.2584,0.744,6.724,5.6641,1.7965,4.0493,1.8324,1.8494,3.5577,9.887,106.8167,166.0186,96253.0,26342.0,19.2559,67.1944,76.452,2904.2694,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4106477737625635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2886188285890382,0.0,0.0,0.4325655787604243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4694547802198263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5835810201575747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,21.0,7,1,125,815,0,0,0,0,0
415170,0.004,0.0,0.0,0.0,0.0,0.0,0.0202,0.1547,77.9414,21.8332,0.0404,0.0051,0.0,0.001,0.0,0.0,227.3754,70.9879,20036.0,6212.0,6.3074,61.4275,0.0051,936.0813,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0061,73.1384,26.8467,0.0027,0.0,0.0,0.0,0.0,0.0,231.5999,69.722,31812.0,4224.0,5.6647,63.0058,0.0,662.1335,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.195,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4374709550337799,0.0,0.0,0.0,0.0,0.0,0.3632327371567312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2621833533224348,0.3520667053638126,0.570265942458019,0.0,0.398480640993766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,0.0,8,1,233,1261,0,1,0,0,1
352370,0.3084,0.1153,0.1112,0.0415,0.0253,0.0404,0.0708,0.6886,10.5743,82.8554,1.9363,1.3842,0.3771,0.2275,0.3104,0.9333,198.626,139.4212,27752.0,11918.0,9.7149,50.8658,1.9646,1885.2556,0.236,0.0868,0.0163,0.0047,0.0163,0.0122,0.0027,0.0041,1.7734,3.869,54.9486,21.9082,8.5544,5.3528,3.026,0.1885,167.6351,116.9091,46089.0,11900.0,9.8409,58.61,7.4605,1460.2901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,2.0,1.0,0,0,0.0,0.0,0.3202223336574243,0.1499319297112172,0.4252127987589272,0.0,0.0,0.1419280243361589,0.3154901653075978,0.2447715639538334,0.0,0.0,0.1299654567994255,0.0,0.0,0.0,0.2989624573989445,0.2421600924272587,0.1076401066488845,0.0,0.0,0.1320345923307825,0.0,0.1277904148443572,0.0,0.0,0.0,0.1162007957848191,0.1152798253270649,0.2250755321019984,0.1515172438108654,0.144794953969298,0.1945804333414156,0.0,0.133506406820244,0.1277202838048225,0.2544735595345807,0.0,0.0,0.0,0.0,0.1063080393950289,0.0,0.0,0.0,0.0,0.0,0.1120799200984202,0.1494263557811711,0.0,5.99,16.0,20,1,171,5300,0,1,1,0,1
463980,3.7755,3.275,3.6279,1.5521,0.9727,0.6481,1.1213,3.4752,18.1062,6.5248,36.1102,1.7553,0.6572,1.9373,0.9535,15.5076,97.8116,136.9488,39488.0,16736.0,14.1891,84.4056,28.4398,2312.915,13.5369,12.2884,8.8331,4.6997,4.0744,1.9057,1.3814,1.6398,3.9042,13.3314,17.3204,1.3401,2.2942,1.6052,1.1773,10.6676,124.2412,113.2055,73747.0,22258.0,16.6029,73.2889,46.4586,2289.2014,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,2.0,1.0,1,0,0.0,0.0,0.1856656225092518,0.4353416682046538,0.0,0.0,0.0,0.0,0.3521698891808755,0.0,0.0,0.0,0.3773671084005846,0.0,0.1619923420588907,0.1231652566412489,0.0,0.0,0.0,0.0,0.0,0.0,0.3550324490458212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2172028709034461,0.1375580972833246,0.1847166324365981,0.0,0.2079466114505539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1416393005330998,0.1944251189137338,0.1618354836096315,0.1550713999232874,0.2067431361128176,0.2186603616146212,9.99,27.0,5,1,261,2218,0,0,0,0,1
739190,7.2578,3.8635,22.4772,63.3761,0.636,0.1436,0.1456,0.0758,0.1021,0.2204,0.5157,0.3994,0.1507,0.1466,0.1992,0.2902,170.1494,83.6698,29158.0,9450.0,13.6876,58.9683,28.5602,8787.003,3.8798,8.2384,35.7937,43.5791,1.5015,0.2882,0.2652,0.276,0.7039,1.0342,0.9806,0.8904,0.6599,0.5168,0.6761,0.7161,183.0853,67.1321,70105.0,16784.0,17.3869,51.8781,34.847,1457.9801,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2.0,1.758,1,0,0.0,0.0,0.0,0.0,0.0,0.4189155708254445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2297765917862885,0.0,0.0,0.2273955141176251,0.0,0.372638013400518,0.0,0.0,0.4690316431454959,0.3388425786828589,0.0,0.0,0.2609493538461482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2379620689635286,0.0,0.0,0.1830881653537201,0.0,0.1765524999737685,0.176308821570076,0.0,0.0,0.0,0.0,0.1607554181787321,4.99,13.0,9,2,269,4743,0,1,0,0,1
1168490,58.8271,26.7027,6.8655,3.2406,0.7462,0.2841,0.2427,0.091,0.2457,0.0465,0.0607,0.0495,0.0526,0.3074,0.269,1.9687,118.9819,57.1749,22099.0,9439.0,10.1446,57.8537,94.2477,2852.0721,0.4374,42.5937,50.8436,4.206,0.887,0.3391,0.3777,0.2658,0.0461,0.0,0.0007,0.0,0.0,0.0007,0.0014,0.0007,98.304,92.1379,51531.0,2899.0,23.544,39.1636,89.1073,1657.7992,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,8.0,11.0,1,0,0.0,0.3676086573087331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1925622732904647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1896141415569301,0.2103034277773953,0.0,0.0,0.0,0.2251100501874863,0.0,0.0,0.2285979715422311,0.0,0.0,0.0,0.0,0.0,0.1633290964323335,0.0,0.0,0.0,0.2647552359657919,0.0,0.5808101427660579,0.0,0.0,0.3170716592004718,0.0,0.0,0.1803335297126846,0.0,0.0,0.0,0.0,0.2783958595517196,17.99,11.0,20,3,110,7168,0,0,1,0,1
470300,14.2073,2.0253,1.3205,0.3367,0.3883,0.4014,1.091,1.0324,2.7776,3.4135,1.0394,1.0283,1.5642,3.9019,23.3792,42.093,49.4674,192.7846,43084.0,17704.0,21.4489,65.4969,86.5642,13660.4114,21.2375,9.3831,2.99,0.7989,0.0543,0.101,0.0081,0.0027,1.1475,2.5913,16.4469,11.1274,19.4092,6.4223,2.9263,5.3535,92.0708,82.2127,63054.0,13452.0,22.7071,68.5723,47.368,5705.4396,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,2.0,0,1,0.0,0.0,0.1640297427956547,0.0,0.3152231051326253,0.0,0.4039904538197323,0.0,0.38563889198026,0.0,0.1336194255335483,0.0,0.0,0.0,0.0,0.1088126336754568,0.0,0.0,0.1630822219477945,0.0,0.1554089105032974,0.1613922698346695,0.0,0.0,0.0,0.0,0.0,0.1420378543020242,0.2385849376158601,0.0,0.0,0.1769898771919281,0.2378450771727281,0.0,0.0,0.0,0.3110553428551679,0.0,0.0,0.0,0.2947022383681925,0.129945459570576,0.0,0.1253068198214882,0.0,0.0,0.0,0.0,0.0,0.2722641569586496,9.99,19.0,7,1,232,2423,0,1,1,0,1
1837220,40.0404,28.4823,6.7583,1.8483,1.5551,1.0364,2.7108,0.9676,0.3509,0.7027,1.3367,0.4075,1.0809,0.5976,4.9201,7.2042,146.4995,36.2246,21402.0,5484.0,7.2588,39.2003,87.7614,378.0904,52.7669,6.3015,0.7697,0.1309,0.194,0.5615,0.1166,0.0285,0.2794,0.6538,3.2661,6.8387,8.8698,6.2731,6.7993,6.1503,47.3627,30.0079,25839.0,3243.0,4.5858,38.4238,78.7476,192.8109,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,6.0,1.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499223277908264,0.3420828309948118,0.0,0.0,0.5829756012767722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3939369007034701,0.0,0.0,0.0,0.430699898158787,0.0,0.0,3.99,0.0,7,1,194,1421,0,0,0,0,0
598490,5.9373,4.4489,1.5723,0.3771,0.3225,0.2568,1.3357,2.0182,37.5531,25.5329,17.36,1.0849,0.7867,0.3498,0.2558,0.8079,72.5277,162.0189,34554.0,9611.0,13.5824,57.849,13.2538,717.9673,4.5078,2.9711,3.2416,26.6758,5.9726,1.928,3.9035,25.0156,8.587,14.7909,2.0216,0.0292,0.0163,0.0312,0.0665,0.2414,118.62,153.0441,67217.0,15094.0,12.993,40.74,10.2539,729.8114,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,2.0,0.488,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151175449726698,0.0,0.0,0.3967462078893167,0.0,0.0,0.0,0.0,0.3230892485041237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4217424214035006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4245296620705119,0.0,0.0,0.3387736632308157,14.99,34.0,7,1,177,3224,0,0,0,0,1
503460,17.186,7.0374,1.6269,0.2983,0.1648,0.1193,0.2083,1.5298,28.6299,18.3771,7.5612,5.9393,5.7492,2.4429,1.9879,1.1416,151.8483,100.6137,46752.0,17487.0,11.8251,75.6776,30.4388,1457.6576,0.1634,0.0054,0.0576,0.0298,0.0163,0.0231,0.0115,0.0854,62.0748,35.9436,0.4788,0.2231,0.3289,0.3933,0.0522,0.1126,239.3108,88.1424,36487.0,8176.0,10.062,66.0687,0.5934,1428.8435,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1.0,0.293,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1257293393237117,0.0,0.0,0.0,0.0,0.0,0.6500449302031956,0.5261517142053409,0.0,0.0,0.0,0.2629001292373801,0.0,0.0,0.0,0.1966253419611841,0.0,0.0,0.0,0.0,0.0,0.0,0.2816118643946242,0.2102438663182682,0.0,0.0,0.0,0.0,0.231327402273213,0.0,0.0,0.0,9.99,88.0,7,2,246,1958,0,1,1,0,1
488760,84.8109,1.2214,0.6704,0.0263,0.1153,3.9323,0.6067,0.1325,0.3721,0.4651,4.1608,0.1254,1.0263,0.1395,0.7594,1.4358,105.0215,40.6465,5716.0,1472.0,11.6572,77.9212,89.0364,1630.998,21.4646,28.336,17.1235,2.2879,1.1188,3.0114,0.9602,0.6479,1.0385,22.6086,0.7499,0.0075,0.0306,0.2191,0.2055,0.1899,124.1598,34.7794,24893.0,2947.0,10.6197,31.9276,67.0072,388.1629,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,2.0,1,0,0.0,0.0,0.1380653336626491,0.0,0.0,0.0,0.0,0.1460243228452734,0.0,0.0,0.0,0.143688254792917,0.2264017049039282,0.3223251935287012,0.2039587515385492,0.0,0.1465687846453316,0.0,0.1926885674098191,0.0,0.1308091003319853,0.0,0.1559288533529146,0.1314786764703081,0.0,0.0,0.0,0.2024234663944377,0.0,0.2870270510289942,0.0,0.0,0.0953946454639823,0.3013414025935396,0.1373596422737279,0.0,0.3245168174253684,0.0,0.0,0.0,0.1465044328790467,0.2295384073081939,0.3060480094358698,0.2213446159775796,0.0,0.1445791016798883,0.0,0.1153147485387388,0.0,0.1626009994586577,29.99,52.0,11,1,284,4677,0,0,0,0,1
720150,36.6218,28.5005,4.8514,1.2497,0.9889,1.277,1.1598,2.8332,3.2154,1.3984,1.822,1.3822,1.7695,1.9282,2.7927,8.2093,132.8724,83.3197,50466.0,14872.0,23.7796,75.2293,82.6775,5901.9587,20.0853,19.0748,3.54,0.3221,0.3981,0.5825,0.5812,0.3649,1.338,0.6707,4.9527,19.3576,11.4522,6.7715,4.9188,5.5895,110.4571,75.3358,92769.0,19358.0,26.3299,56.5608,57.5148,2762.9955,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.488,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2998613336218059,0.0,0.0,0.4494152095346546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3883197296863961,0.4477851848632063,0.0,0.4877413478532682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448387208320146,0.0,0.0,0.0,0.0,0.0,9.99,7.0,11,2,131,497,0,0,0,0,1
